icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
a5ac3b,AAL3235,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-118.3537,33.9404,198.12,False,71.47,263.39,-3.58,,160.02,7504,False,0
a500dd,N421RR,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-94.0373,44.466,4815.84,False,97.81,297.91,-0.33,,5021.58,,False,0
a740ff,TAI590,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-77.5128,38.2865,3329.94,False,152.73,14.83,-7.48,,3474.72,1001,False,0
a037b9,DAL912,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-101.1816,39.2231,10058.4,False,254.12,107.92,0.0,,10713.72,6036,False,0
a2b562,ASA269,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-96.9389,45.8124,11277.6,False,270.38,103.98,-0.33,,11879.58,,False,0
aa3909,N758PC,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-123.1626,44.0737,411.48,False,69.5,2.12,-0.65,,441.96,3273,False,0
7817b4,CSN328,China,2026-09-07 07:02:36,2026-09-07 07:02:36,-118.5508,33.8664,1272.54,False,133.38,231.89,9.43,,1287.78,,False,0
acfbfd,ASA1371,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-115.4088,46.2008,10058.4,False,231.17,108.15,0.33,,10210.8,,False,0
aa1219,AAL1193,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-89.3106,42.0214,7437.12,False,247.96,266.31,4.23,,7833.36,,False,0
a86212,N6394C,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-94.4126,38.8873,1173.48,False,56.22,330.39,0.33,,1203.96,,False,0
ad727c,AMX025,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-89.2676,31.8737,11269.98,False,243.18,42.77,-0.33,,11963.4,,False,0
a42a10,AMX665,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-122.3794,37.6109,,True,5.66,50.62,,,,,False,0
0d07a8,VOI7810,Mexico,2026-09-07 07:02:35,2026-09-07 07:02:36,-119.1222,36.1264,3291.84,False,158.49,338.68,-3.9,,3429.0,5377,False,0
a1cdd8,UAL418,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-111.2407,34.8453,11277.6,False,271.35,77.52,0.0,,12001.5,6525,False,0
a1244b,UAL258,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-87.6191,29.3,10668.0,False,233.29,34.22,0.0,,11315.7,4740,False,0
71c347,KAL012,Republic of Korea,2026-09-07 07:02:35,2026-09-07 07:02:35,-118.6512,33.9311,1828.8,False,141.08,264.56,13.98,,1874.52,,False,0
a972ee,GTI353,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-96.1028,46.6833,9753.6,False,227.63,307.93,0.0,,10264.14,,False,0
a3776f,AAL1292,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-103.8842,39.6273,4762.5,False,203.88,117.66,7.15,,5036.82,3546,False,0
a28adf,CHP51,United States,2026-09-07 06:58:04,2026-09-07 06:58:04,-117.9742,33.8731,53.34,False,38.45,257.64,-2.6,,7.62,1200,False,0
ac5868,FDX9798,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-90.8307,34.633,4533.9,False,206.45,59.28,-13.33,,4808.22,0560,False,0
a8eb21,FFT3340,United States,2026-09-07 07:00:41,2026-09-07 07:01:39,-101.2669,41.3017,10668.0,False,256.67,81.93,0.0,,11338.56,1420,False,0
a35109,JBU359,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-96.4862,41.2667,10668.0,False,243.45,78.67,0.0,,11323.32,1041,False,0
a0af06,N143NE,United States,2026-09-07 06:59:03,2026-09-07 06:59:03,-70.3247,41.7038,243.84,False,70.03,139.17,-2.93,,243.84,,False,0
a6aab5,DAL89,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-124.9353,36.9958,10363.2,False,244.18,298.02,0.0,,10797.54,4470,False,0
a77ae0,DAL575,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-116.9317,34.0418,6675.12,False,196.16,259.57,-10.73,,7040.88,2037,False,0
71c381,AAR211,Republic of Korea,2026-09-07 07:02:35,2026-09-07 07:02:35,-123.8131,39.0643,8732.52,False,233.59,322.25,4.88,,9098.28,3305,False,0
a62778,GTI648,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-84.0088,34.5476,10668.0,False,269.64,153.24,0.0,,11269.98,3147,False,0
a639c0,N50YC,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-92.2785,40.3261,11338.56,False,240.95,231.59,-7.8,,12001.5,,False,0
a496a5,POD5,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-107.674,36.928,13708.38,False,211.99,256.1,0.65,,14455.14,7066,False,0
7805aa,CSG2568,China,2026-09-07 07:02:36,2026-09-07 07:02:36,-73.482,40.936,5135.88,False,192.3,13.14,0.0,,5257.8,7102,False,0
a613e7,ATN3321,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-102.1206,40.5284,10363.2,False,221.97,256.19,-0.33,,10965.18,6705,False,0
a3a0eb,UAL2810,United States,2026-09-07 07:02:21,2026-09-07 07:02:21,-122.3827,37.6207,,True,4.89,208.12,,,,3346,False,0
adb424,N982SB,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-123.3264,44.1569,4541.52,False,129.95,195.85,0.0,,4640.58,,False,0
a999df,GTI4312,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-85.469,36.1955,10363.2,False,238.3,314.04,0.0,,10957.56,2645,False,0
a733e6,AAL3035,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-97.3773,36.9802,10066.02,False,246.12,92.4,0.0,,10721.34,7377,False,0
a1bc92,JBU1524,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-101.3408,38.3856,10675.62,False,253.98,72.56,0.0,,11391.9,3602,False,0
39cf10,AFR173,France,2026-09-07 07:02:35,2026-09-07 07:02:35,-82.2903,34.1807,11887.2,False,246.64,57.87,0.0,,12519.66,4231,False,0
adb43d,N982TB,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-81.4908,28.9197,2019.3,False,31.3,244.7,0.0,,2095.5,,False,0
a54ee1,FFT3439,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-122.3825,37.6124,,True,4.37,208.12,,,,3303,False,0
c04599,CJT942,Canada,2026-09-07 07:02:36,2026-09-07 07:02:36,-83.0546,40.8634,9448.8,False,224.72,38.68,0.0,,9845.04,4065,False,0
c05858,ACA7265,Canada,2026-09-07 07:02:35,2026-09-07 07:02:35,-74.6873,41.0493,10972.8,False,215.45,303.31,0.0,,11262.36,4025,False,0
406c3a,VIR24M,United Kingdom,2026-09-07 07:02:35,2026-09-07 07:02:35,-114.6597,36.4336,10660.38,False,291.39,28.24,0.0,,11247.12,3716,True,0
a65bbc,DAL473,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-120.8459,47.3058,6629.4,False,214.77,105.13,4.23,,6720.84,,False,0
c8809c,FJI871,Fiji,2026-09-07 07:02:35,2026-09-07 07:02:35,-122.9323,37.4223,3566.16,False,187.79,233.91,9.43,,3680.46,3315,False,0
a65d06,SKW6373,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-118.7824,38.9052,9753.6,False,228.41,321.4,-0.33,,10134.6,,False,0
a507fc,N423NM,United States,2026-09-07 07:01:38,2026-09-07 07:01:38,-94.7863,43.5889,731.52,False,66.5,235.08,-0.33,,762.0,,False,0
c030eb,ROU1774,Canada,2026-09-07 07:01:55,2026-09-07 07:01:55,-115.1424,36.0799,,True,8.75,0.0,,,,,False,0
a16d8c,N191TA,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-71.3833,41.816,609.6,False,71.54,1.65,-0.33,,624.84,,False,0
aaf27c,UAL412,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-115.3629,32.4979,11277.6,False,238.36,122.22,0.0,,11971.02,3253,False,0
aa2928,CSB585,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-90.3472,44.1922,10972.8,False,218.53,289.67,-0.33,,11513.82,4061,False,0
789213,CPA875,China,2026-09-07 07:02:35,2026-09-07 07:02:36,-113.3426,48.8798,10972.8,False,266.31,314.06,-0.33,,11186.16,,False,0
ad87aa,LYM173,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-90.2966,38.4459,11277.6,False,220.69,66.36,0.0,,11917.68,3530,False,0
ad87c3,0971EC,United States,2026-09-07 07:00:42,2026-09-07 07:00:43,-79.9363,37.2583,419.1,False,50.66,260.06,-4.23,,441.96,,False,0
aa0325,,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-95.9833,32.68,198.12,False,22.34,345.32,3.58,,,,False,0
a85201,N635TJ,United States,2026-09-07 07:02:24,2026-09-07 07:02:24,-74.7194,39.608,365.76,False,61.53,317.37,0.0,,388.62,,False,0
a79ea8,DAL903,United States,2026-09-07 06:58:27,2026-09-07 06:58:29,-122.298,47.4381,,True,0.0,42.19,,,,,False,0
a36279,SKW4054,United States,2026-09-07 07:02:34,2026-09-07 07:02:34,-110.783,31.9828,1798.32,False,89.5,315.93,-4.88,,1889.76,,False,0
a4d25e,N41GA,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-121.8569,39.5593,10355.58,False,165.2,330.32,-0.33,,10782.3,6771,False,0
a387f0,JBU96,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-121.1421,45.0374,7940.04,False,230.97,110.33,4.55,,8046.72,2443,False,0
a8b539,N660LF,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-120.7128,47.5806,4876.8,False,130.97,291.43,-0.33,,4945.38,,False,0
c1e9c3,TOW637,Canada,2026-09-07 07:02:25,2026-09-07 07:02:25,-79.6225,43.6861,,True,3.09,73.12,,,,,False,0
a66d5e,KOW513,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-116.6171,34.9405,8229.6,False,249.37,47.26,-0.98,,8663.94,4624,False,0
78926a,CPA843,China,2026-09-07 07:02:35,2026-09-07 07:02:35,-73.2191,45.3066,10668.0,False,233.72,2.14,0.0,,10866.12,1523,False,0
a997cc,DAL507,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-90.9723,37.6054,11277.6,False,246.62,83.17,0.0,,11940.54,5437,False,0
ac9be7,N911RP,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-117.432,33.9313,571.5,False,58.97,234.23,-0.65,,541.02,,False,0
a757ae,AAL1539,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-115.2325,36.0763,1371.6,False,108.03,270.0,4.55,,1394.46,,False,0
c03068,ROU1649,Canada,2026-09-07 06:58:39,2026-09-07 06:58:39,-79.6148,43.6796,,True,1.54,317.81,,,,3612,False,0
06a129,QTR51U,Qatar,2026-09-07 07:02:36,2026-09-07 07:02:36,-78.0293,36.7043,10668.0,False,267.37,82.26,0.0,,11140.44,2267,False,0
a51958,N428AA,United States,2026-09-07 07:02:27,2026-09-07 07:02:32,-111.9913,33.4391,,True,0.0,348.75,,,,,False,0
a51968,ASA436,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-100.1184,44.9664,10668.0,False,256.16,96.23,0.0,,11247.12,,False,0
ab7da4,N84BL,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-74.056,40.4873,304.8,False,59.89,13.92,1.3,,320.04,,False,0
406a9c,BAW186,United Kingdom,2026-09-07 07:02:36,2026-09-07 07:02:36,-69.1228,42.0047,12489.18,False,261.1,67.53,-0.33,,12717.78,5167,False,0
ab374c,N82123,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-115.6475,43.9429,12496.8,False,293.57,45.5,0.0,,12862.56,,False,0
a11020,JSL41,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-81.5763,30.6936,922.02,False,111.48,119.29,0.33,,914.4,2555,False,0
a55fa2,UAL368,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-119.5652,39.4393,10058.4,False,250.02,52.78,0.0,,10477.5,3333,False,0
a4960c,ASA830,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-114.2926,40.6304,11894.82,False,273.39,76.62,0.33,,12412.98,,False,0
a48356,FFT2746,United States,2026-09-07 07:02:34,2026-09-07 07:02:34,-100.1234,38.7977,10668.0,False,247.14,115.39,0.0,,11353.8,1407,False,0
a6bcaa,N533ME,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-79.9493,40.509,617.22,False,64.67,27.99,0.0,,647.7,,False,0
a3500f,UPS1310,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-85.4174,36.1009,10058.4,False,264.23,168.89,0.0,,10607.04,,False,0
ad7633,AMX090,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-112.3615,31.0247,10355.58,False,271.01,293.26,0.33,,11056.62,,False,0
a65b60,N509AA,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-96.3255,41.0826,708.66,False,53.52,234.78,-0.33,,716.28,,False,0
a41b5b,N364CA,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-98.5492,26.3151,3817.62,False,87.62,279.46,0.0,,4030.98,,False,0
a41b66,ABX803,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-103.0543,36.69,10972.8,False,227.03,259.56,0.0,,11673.84,4051,False,0
0ac9de,AVA148,Colombia,2026-09-07 07:02:35,2026-09-07 07:02:35,-77.5497,26.7494,11277.6,False,233.91,356.85,0.0,,11955.78,2241,False,0
a1373d,DAL365,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-111.1283,39.8882,11277.6,False,279.18,70.96,0.33,,11849.1,3254,False,0
0ac9e1,AVA263,Colombia,2026-09-07 07:02:35,2026-09-07 07:02:35,-79.5446,24.9113,11285.22,False,241.34,166.94,0.0,,11971.02,6561,False,0
c067ae,ACA794,Canada,2026-09-07 07:02:35,2026-09-07 07:02:35,-109.6603,36.6353,10668.0,False,267.58,63.88,-0.33,,11330.94,2634,False,0
7101e3,SVA7190,Saudi Arabia,2026-09-07 07:02:36,2026-09-07 07:02:36,-68.5852,44.8653,2720.34,False,144.96,80.6,10.73,,2697.48,,False,0
ace6e2,AAL2977,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-121.5538,45.5292,3832.86,False,157.42,270.19,-7.8,,3909.06,,False,0
ad0799,FDX156,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-88.455,37.0466,10668.0,False,231.98,31.86,-0.33,,11285.22,,False,0
0d0af1,VIV187,Mexico,2026-09-07 06:58:18,2026-09-07 06:58:23,-87.9314,41.9853,,True,8.23,0.0,,,,,False,0
a05776,AAL9605,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-86.8439,28.4333,10363.2,False,242.09,297.87,-0.33,,10988.04,3770,False,0
a8f5d1,ABX3116,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-102.7836,39.7999,10980.42,False,225.1,267.12,0.0,,11666.22,6626,False,0
aab9a3,N790SP,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-73.812,40.5797,1783.08,False,50.12,211.57,0.33,,1821.18,3430,False,0
a83e49,FFT4113,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-115.1371,36.0737,,True,49.39,270.0,,,,,False,0
0d0abd,AMX692,Mexico,2026-09-07 07:02:35,2026-09-07 07:02:35,-93.1062,28.6929,11277.6,False,218.19,34.63,-0.33,,11971.02,,False,0
a1775f,DAL676,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-107.9838,38.103,10675.62,False,275.63,70.48,0.0,,11315.7,1071,False,0
a2d451,N2812A,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-86.1266,41.5443,975.36,False,69.44,99.81,-1.95,,1021.08,,False,0
ad072c,TAI580,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-80.5636,32.8401,10675.62,False,243.45,25.54,-0.33,,11292.84,0742,False,0
a0a798,N141NE,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-70.9524,42.1625,586.74,False,68.35,146.67,-0.33,,594.36,,False,0
ac7103,AAL1931,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-107.1755,31.881,10363.2,False,244.12,274.59,-0.33,,11064.24,,False,0
a65408,AAL2314,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-115.1255,36.0783,,True,7.72,90.0,,,,,False,0
a6eadd,N545DU,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-79.0508,36.4916,541.02,False,68.81,288.3,0.0,,556.26,,False,0
a163f2,AAL446,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-120.5826,37.6786,7566.66,False,212.08,261.77,-11.7,,7879.08,2266,False,0
a7878f,ASA2619,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-95.4786,39.8908,11894.82,False,267.77,104.46,0.0,,12588.24,3502,False,0
7c4927,QFA12,Australia,2026-09-07 07:02:36,2026-09-07 07:02:36,-118.8925,33.8971,2697.48,False,139.74,217.67,7.15,,2788.92,,False,0
a7d6ae,LXJ604,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-93.2231,45.1214,13716.0,False,265.21,102.66,0.0,,14279.88,,False,0
a4bf41,AAL3252,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-114.8783,43.0153,10980.42,False,235.38,314.2,-0.65,,11330.94,7476,False,0
ac71df,SWA3716,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-121.2886,38.635,2583.18,False,151.83,88.25,12.03,,2644.14,,False,0
a03235,AAL10,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-97.3552,40.9555,10668.0,False,244.86,78.86,0.0,,11330.94,1024,False,0
a6ec56,AAL2115,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-116.9659,33.7594,6888.48,False,241.74,71.64,4.23,,7261.86,1014,False,0
758487,PAL119,Philippines,2026-09-07 07:00:29,2026-09-07 07:00:36,-75.8685,49.1034,10058.4,False,239.73,26.78,0.0,,10271.76,2227,False,0
a5dee3,ASA40,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-113.9366,39.529,10058.4,False,270.29,69.15,-0.33,,10515.6,3371,False,0
ac8577,AAL3040,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-102.6266,31.9563,10668.0,False,236.32,81.23,0.0,,11384.28,7224,False,0
aa457b,CSB529,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-99.9319,34.9707,10972.8,False,240.45,248.54,0.0,,11681.46,6751,False,0
0d0a08,VOI1773,Mexico,2026-09-07 07:02:35,2026-09-07 07:02:36,-118.9245,34.4947,11269.98,False,226.88,139.23,0.33,,11864.34,3277,False,0
738c0c,ICL982,Israel,2026-09-07 07:02:36,2026-09-07 07:02:36,-70.2284,41.3637,9448.8,False,269.03,69.87,0.0,,9593.58,3314,False,0
0d0a0d,VOI1830,Mexico,2026-09-07 07:02:35,2026-09-07 07:02:36,-117.6411,34.0325,10980.42,False,241.68,320.79,0.0,,11590.02,7340,False,0
0d0e3a,VOI1811,Mexico,2026-09-07 07:02:35,2026-09-07 07:02:35,-120.0452,37.2199,9860.28,False,233.28,155.92,5.53,,10317.48,3246,False,0
0d0e03,VOI324,Mexico,2026-09-07 07:02:35,2026-09-07 07:02:35,-112.3224,30.8571,10988.04,False,239.02,301.53,0.0,,11704.32,,False,0
ad3a0d,TRF551,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-112.5645,33.4479,2156.46,False,61.75,91.43,0.0,,2217.42,,False,0
758525,PAL125,Philippines,2026-09-07 07:02:36,2026-09-07 07:02:36,-124.579,48.1572,8732.52,False,244.64,254.39,4.88,,8892.54,6665,False,0
a9bf60,JUS727,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-79.297,42.8425,1965.96,False,133.92,64.52,-8.78,,2026.92,2454,False,0
a939e8,DAL1622,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-98.518,36.8058,11277.6,False,247.08,97.66,0.0,,12001.5,1016,False,0
a0b86c,UAL1924,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-95.7257,40.8132,10668.0,False,246.94,89.52,0.0,,11330.94,,False,0
a29578,MXY353,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-112.8993,33.0487,10668.0,False,248.14,99.31,0.0,,11338.56,7304,False,0
ae10ea,C2004,United States,2026-09-07 06:59:17,2026-09-07 07:01:36,-119.5217,33.4167,784.86,False,119.48,208.55,-0.65,,769.62,0444,False,0
0d0cb0,VIV5043,Mexico,2026-09-07 07:02:35,2026-09-07 07:02:35,-116.61,31.803,4511.04,False,219.16,337.65,-14.63,,4747.26,5052,False,0
ac3ea3,SWA2143,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-108.8667,38.2297,10668.0,False,260.54,82.4,0.0,,11315.7,,False,0
a890fe,FFT1450,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-97.069,37.9257,10668.0,False,249.65,110.0,0.0,,11369.04,3235,False,0
ab8862,DAL960,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-92.9048,37.4047,10058.4,False,251.95,82.02,0.0,,10675.62,1312,False,0
a0428a,AAL300,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-117.7762,33.9982,2720.34,False,133.17,263.12,-6.83,,2834.64,3336,False,0
acd203,ASI322,United States,2026-09-07 07:02:34,2026-09-07 07:02:35,-112.002,33.5704,1280.16,False,46.44,355.55,-2.28,,1264.92,,False,0
a4cea7,N409GA,United States,2026-09-07 07:02:34,2026-09-07 07:02:34,-111.6368,35.2107,2125.98,False,22.78,244.59,-1.63,,2217.42,,False,0
a0b7b8,UAL8106,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-119.2433,37.841,10363.2,False,209.53,261.67,0.33,,10835.64,,False,0
adaf8d,N981HC,United States,2026-09-07 07:01:16,2026-09-07 07:01:16,-111.9559,40.7743,,True,4.37,56.25,,,,,False,0
a174c8,N193RA,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-106.0064,31.4616,4084.32,False,82.48,104.82,0.0,,4328.16,,False,0
a5a878,AAL857,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-100.5961,39.179,10050.78,False,242.56,75.76,0.0,,10713.72,1336,False,0
424786,VPCBB,United Kingdom,2026-09-07 07:02:35,2026-09-07 07:02:35,-74.1523,41.6869,3543.3,False,180.49,213.37,-7.48,,3611.88,0705,False,0
a0b7bd,UAL3750,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-89.6771,41.5465,9144.0,False,221.22,269.47,0.33,,9662.16,7127,False,0
aaa5b8,SWA2115,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-106.2867,36.534,11277.6,False,251.67,91.64,0.0,,11993.88,,False,0
7584fa,PAL103,Philippines,2026-09-07 07:02:35,2026-09-07 07:02:36,-118.4423,33.9461,205.74,False,98.85,263.73,11.7,,167.64,,False,0
0d0d37,VOI7820,Mexico,2026-09-07 07:02:36,2026-09-07 07:02:36,-97.5546,27.4978,11277.6,False,219.39,24.52,0.0,,11978.64,,False,0
a10d82,AAL2113,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-114.3422,40.7837,10050.78,False,268.77,76.5,-0.33,,10439.4,,False,0
a0b7fd,UAL353,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-108.9844,39.1162,10675.62,False,269.41,63.09,-0.33,,11308.08,6766,False,0
0d0d40,VOI1902,Mexico,2026-09-07 07:02:36,2026-09-07 07:02:36,-85.0692,34.7384,11285.22,False,227.92,53.91,0.0,,11940.54,3264,False,0
a46d95,UAL1745,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-97.0821,41.0087,10058.4,False,245.52,80.72,0.0,,10675.62,,False,0
84118c,JAL3,Japan,2026-09-07 07:01:52,2026-09-07 07:01:52,-78.2276,49.1084,10972.8,False,201.9,325.91,0.33,,11247.12,0464,True,0
a4bd24,SKW3302,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-120.7686,36.6454,9753.6,False,229.23,313.73,-0.33,,10180.32,1012,False,0
0d0bba,AMX007,Mexico,2026-09-07 07:02:35,2026-09-07 07:02:35,-89.6333,31.5435,11269.98,False,239.92,42.65,0.0,,11978.64,,False,0
a30615,YEL94,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-96.7185,33.7607,5494.02,False,214.08,187.04,-10.73,,5821.68,,False,0
a42665,ATN3390,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-73.7114,42.3638,4107.18,False,185.99,100.04,-8.45,,4183.38,6770,False,0
ad1927,JBU134,United States,2026-09-07 06:57:20,2026-09-07 06:57:55,-101.2828,41.6055,10668.0,False,255.19,73.25,0.0,,11315.7,3233,False,0
ab761e,AMX198,United States,2026-09-07 07:01:59,2026-09-07 07:01:59,-114.3085,32.0329,5021.58,False,191.9,307.48,-9.75,,5341.62,,False,0
a1d99b,JBU2120,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-84.6705,40.1219,10652.76,False,225.08,61.91,0.0,,11193.78,1006,False,0
aa6943,CKS970,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-87.8147,42.0591,2148.84,False,139.49,354.71,25.68,,2240.28,,False,0
a29662,N266MH,United States,2026-09-07 07:01:44,2026-09-07 07:01:45,-82.9207,41.4792,487.68,False,59.65,23.91,0.0,,525.78,,False,0
adafb5,JBU700,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-117.6491,33.6725,5455.92,False,233.36,77.01,7.15,,5722.62,0307,False,0
a3901d,DAL2617,United States,2026-09-07 06:57:35,2026-09-07 06:57:36,-93.2277,44.8654,,True,0.0,0.0,,,,,False,0
a34e01,JBU247,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-111.5715,41.8788,6926.58,False,191.29,258.99,-7.8,,7216.14,,False,0
a9acb8,DAL556,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-87.5648,42.4804,11887.2,False,254.14,89.77,0.0,,12428.22,,False,0
abb1de,SWA8504,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-118.0326,38.554,12496.8,False,235.75,148.56,0.0,,13014.96,3545,False,0
ab890a,UAL2748,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-122.3666,37.6132,,True,4.63,118.12,,,,,False,0
a042db,DAL1567,United States,2026-09-07 07:02:34,2026-09-07 07:02:35,-93.2095,44.8854,,True,0.0,250.31,,,,1365,False,0
a34e40,ABX814,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-87.999,37.8729,10363.2,False,238.44,253.32,0.33,,10949.94,,False,0
a91616,DAL785,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-105.163,35.3571,11277.6,False,244.56,67.75,0.0,,12001.5,,False,0
a4008e,AAL1356,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-110.0078,38.5437,10668.0,False,272.66,71.29,0.33,,11277.6,,False,0
ad3a7f,AAL2330,United States,2026-09-07 07:02:32,2026-09-07 07:02:32,-115.1352,36.0787,,True,3.6,185.62,,,,4766,False,0
a896c3,N65217,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-80.1682,26.6739,922.02,False,66.08,168.78,-0.33,,906.78,,False,0
a68c82,SCX3098,United States,2026-09-07 07:02:34,2026-09-07 07:02:36,-118.0039,36.6862,11582.4,False,253.62,359.77,0.0,,12131.04,4263,False,0
ae4d2f,LT617,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-117.9579,31.9285,76.2,False,43.23,91.36,0.0,,22.86,5544,False,0
a6a6b7,ASA22,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-119.7158,47.5271,9936.48,False,239.84,91.72,4.55,,10012.68,,False,0
